"","V1","V2","V3"
"1",4,1,1
"2",2,1,3
"3",4,3,2
"4",2,3,3
"5",4,2,1
"6",3,1,4
"7",1,1,3
"8",1,2,3
"9",2,2,2
"10",1,3,2
"11",1,4,1
"12",2,1,1
"13",3,3,1
"14",3,1,2
"15",3,2,2
"16",3,4,3
"17",1,2,1
"18",3,3,3
"19",2,4,2
"20",2,4,1
"21",1,3,4
"22",4,2,3
"23",2,2,4
"24",4,3,4
"25",4,1,4
"26",1,4,4
"27",4,4,2
"28",3,4,4
