"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,1,2,2,3,1,1,2,3
"2",3,1,3,2,2,2,1,2,1,3
"3",1,1,3,3,2,3,3,2,2,3
"4",2,2,3,1,1,3,2,2,2,3
"5",1,2,1,2,3,1,2,3,3,3
"6",3,2,2,2,2,3,1,3,3,1
"7",1,3,2,3,2,1,2,1,3,2
"8",2,1,2,2,3,3,3,3,1,1
"9",2,3,3,3,3,2,2,1,1,3
"10",3,2,3,3,3,2,1,1,2,1
"11",1,1,2,1,3,1,2,2,2,2
"12",1,3,2,1,1,2,1,3,2,3
"13",2,3,1,1,2,1,2,3,1,3
"14",3,1,1,1,2,1,1,2,1,1
"15",2,3,2,1,3,3,3,1,2,1
"16",1,2,1,1,2,3,1,1,3,2
"17",2,1,3,1,2,2,2,3,3,1
"18",1,2,2,1,1,2,1,1,3,1
"19",3,1,2,2,1,1,2,1,2,1
"20",3,3,2,1,2,2,2,1,3,3
"21",2,1,1,3,1,1,1,2,3,3
"22",3,2,2,3,1,1,3,1,2,3
"23",1,3,3,2,1,1,3,3,2,1
"24",3,3,1,1,3,2,1,2,2,2
"25",2,3,1,2,1,2,3,2,3,2
"26",3,1,2,3,3,3,2,2,3,2
"27",1,1,2,3,1,2,1,3,1,2
"28",2,2,1,3,3,1,1,1,1,2
"29",2,3,3,2,3,1,1,2,3,1
"30",3,2,3,1,3,1,3,2,3,3
"31",1,1,1,2,1,2,3,1,1,3
"32",1,1,3,2,3,2,3,1,3,2
"33",3,3,3,2,2,1,1,3,2,2
"34",2,3,2,3,2,3,3,3,3,3
"35",2,2,2,1,1,2,3,2,1,1
"36",2,2,3,3,1,3,1,3,2,2
"37",2,1,3,1,2,1,3,1,1,2
"38",3,2,1,2,3,2,3,3,2,3
"39",2,1,1,3,3,2,2,3,2,1
"40",1,2,3,1,3,3,2,3,1,2
"41",3,2,2,3,2,1,3,3,1,2
"42",1,2,3,3,1,1,2,2,3,1
"43",1,2,1,2,2,3,2,1,1,1
"44",1,3,1,3,2,2,3,2,2,1
"45",3,3,3,2,1,3,2,1,1,2
"46",1,3,2,2,3,3,1,2,1,3
"47",3,1,1,1,1,3,3,3,3,2
"48",3,3,1,3,1,3,2,2,1,1
