"","V1","V2","V3"
"1",3,1,1
"2",4,4,3
"3",3,3,2
"4",2,2,2
"5",3,2,3
"6",1,1,2
"7",4,3,1
"8",1,4,1
"9",2,3,3
"10",2,4,4
"11",4,1,4
"12",1,2,4
