"","V1","V2"
"1",3,2
"2",1,1
"3",3,3
"4",1,3
"5",3,3
"6",1,3
"7",3,1
"8",1,3
"9",1,2
"10",2,1
"11",3,1
"12",2,3
"13",2,3
"14",2,1
"15",1,2
"16",1,1
"17",3,2
"18",2,1
"19",2,2
"20",1,2
"21",2,3
"22",1,2
"23",3,2
"24",1,3
"25",3,1
"26",2,2
"27",3,3
"28",2,1
"29",1,1
"30",3,1
"31",2,2
"32",3,3
"33",2,2
