"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,2,2,1,2,3,1,2,3,4,4
"2",2,1,3,3,1,1,4,2,4,2,1
"3",4,1,1,1,1,2,2,4,2,4,1
"4",2,3,2,4,2,1,4,1,1,4,1
"5",2,1,3,4,3,1,1,4,3,1,3
"6",3,2,1,4,1,2,3,1,4,3,4
"7",3,4,2,4,1,4,2,4,4,2,3
"8",1,2,4,4,3,4,3,3,3,3,1
"9",1,2,2,2,1,2,1,3,2,1,2
"10",4,2,3,1,4,4,2,3,4,1,3
"11",1,3,2,3,4,1,3,4,3,4,4
"12",4,2,2,3,3,2,4,4,1,2,4
"13",3,2,3,2,4,1,2,1,3,3,2
"14",1,4,3,1,1,4,4,3,2,3,4
"15",1,1,3,4,2,3,2,4,1,3,2
"16",1,3,4,1,2,2,4,1,3,2,3
"17",4,4,3,4,4,2,4,3,3,4,2
"18",1,1,1,2,4,4,1,2,4,2,4
"19",4,3,4,2,2,1,1,4,4,3,1
"20",1,3,2,3,3,3,2,1,4,1,1
"21",1,4,1,2,3,1,2,2,2,4,3
"22",3,4,4,3,2,1,2,3,2,1,4
"23",4,3,4,4,3,2,1,2,2,2,4
"24",3,1,4,2,3,3,4,3,4,4,3
"25",2,1,4,1,4,2,3,1,1,1,4
"26",3,2,1,4,4,3,4,2,2,1,1
"27",2,3,1,3,4,3,1,3,1,3,3
"28",4,1,2,3,2,4,3,1,2,3,3
"29",2,4,4,2,4,3,3,4,2,2,1
"30",3,4,3,1,3,4,1,1,1,4,1
"31",4,4,1,3,1,3,1,1,3,2,2
"32",4,3,3,2,1,3,3,2,1,1,3
"33",2,4,2,1,3,2,3,2,4,3,2
"34",2,2,4,3,1,4,2,2,1,4,2
"35",3,1,1,1,2,1,3,3,1,2,2
"36",2,3,1,2,2,4,4,4,3,1,2
