"","V1","V2","V3"
"1",1,2,1
"2",1,2,3
"3",1,3,4
"4",2,3,2
"5",3,3,1
"6",3,2,2
"7",1,4,2
"8",2,1,3
"9",4,4,2
"10",2,4,4
"11",3,1,1
"12",2,4,1
"13",4,3,4
"14",3,4,3
"15",1,1,2
"16",2,2,4
"17",4,3,3
"18",4,1,3
"19",3,1,4
"20",4,2,1
