"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,3,2,1,4,3,1,1,3,3,3,4,4
"2",3,2,2,2,2,1,3,1,4,1,4,1,4
"3",2,4,1,4,3,2,2,3,1,3,3,1,4
"4",3,4,1,3,1,3,3,3,4,4,2,4,3
"5",4,1,2,1,3,2,3,4,3,4,1,1,2
"6",1,2,4,4,3,3,2,1,2,2,2,1,3
"7",1,4,1,2,3,1,4,4,3,2,4,3,3
"8",2,2,4,3,4,1,4,2,2,4,1,4,4
"9",1,3,1,3,1,2,3,2,2,1,1,2,2
"10",3,2,4,2,3,4,2,3,3,1,3,4,2
"11",2,3,2,3,2,4,4,4,2,4,3,1,1
"12",2,4,3,2,2,4,1,1,3,3,1,2,3
"13",4,1,2,4,1,4,4,2,3,2,3,2,4
"14",1,1,3,3,4,4,2,3,4,4,4,2,2
"15",3,4,2,4,4,4,1,2,1,1,1,3,2
"16",4,3,4,3,2,3,2,4,4,2,1,3,4
"17",3,1,4,3,2,2,4,1,1,3,3,3,2
"18",4,3,3,2,4,2,4,3,1,1,2,1,3
"19",4,3,3,4,3,2,3,2,4,3,4,4,1
"20",4,4,3,2,1,1,2,1,2,4,2,3,1
"21",2,3,4,1,1,1,1,2,4,2,3,1,2
"22",2,1,3,4,1,2,1,4,2,1,4,4,3
"23",3,4,4,1,4,3,3,3,2,2,4,2,1
"24",1,2,3,1,1,4,3,4,1,3,2,3,4
"25",1,1,2,2,2,1,2,3,1,2,1,4,1
"26",2,1,1,1,3,3,4,1,4,1,2,3,1
"27",3,2,1,4,4,1,1,4,3,3,2,2,1
"28",4,2,1,1,2,3,1,2,1,4,4,2,3
