"","V1","V2","V3"
"1",3,3,1
"2",2,2,3
"3",3,3,3
"4",3,2,3
"5",1,1,2
"6",2,2,2
"7",1,1,1
"8",3,2,1
"9",1,2,1
"10",2,1,2
"11",3,2,3
"12",1,2,3
"13",3,3,3
"14",3,2,1
"15",1,2,1
"16",1,3,1
"17",1,2,2
"18",3,2,2
"19",2,2,2
"20",2,3,1
"21",2,1,1
"22",3,1,1
"23",2,1,1
"24",2,3,1
"25",1,3,2
"26",3,1,2
"27",1,1,3
"28",1,1,1
"29",3,3,2
"30",1,3,3
"31",1,1,2
"32",2,3,3
"33",3,1,2
"34",3,1,3
"35",2,3,3
"36",2,1,3
"37",1,3,2
"38",1,2,3
"39",2,1,3
"40",2,3,2
"41",2,2,1
"42",3,3,2
