"","V1","V2","V3"
"1",2,1,3
"2",2,3,1
"3",2,1,1
"4",1,2,1
"5",1,3,2
"6",2,3,3
"7",2,1,2
"8",2,1,3
"9",1,2,3
"10",3,3,1
"11",2,3,1
"12",3,3,3
"13",1,3,1
"14",1,1,2
"15",3,2,1
"16",3,1,1
"17",2,3,2
"18",3,3,2
"19",3,1,3
"20",1,2,3
"21",3,2,1
"22",3,2,2
"23",3,3,2
"24",1,2,1
"25",3,1,2
"26",1,3,3
"27",1,3,2
"28",3,1,2
"29",2,3,3
"30",1,1,1
"31",3,2,3
"32",2,2,3
"33",1,2,2
"34",2,2,2
"35",2,1,1
"36",1,1,2
"37",1,1,3
"38",3,2,3
"39",2,2,1
