"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,2,2,2,1,1,3,1,3,2
"2",2,2,1,1,1,1,1,2,2,2,1
"3",2,3,2,1,2,3,1,3,2,1,3
"4",3,3,3,1,3,1,3,2,2,3,2
"5",2,3,1,3,2,2,2,1,3,3,1
"6",1,2,2,3,1,3,1,1,2,3,2
"7",3,3,3,3,1,2,2,3,2,2,1
"8",2,2,3,3,2,1,3,1,1,1,3
"9",1,2,1,1,2,2,3,3,1,3,1
"10",1,1,3,2,2,3,1,2,3,1,1
"11",1,3,3,2,3,2,1,1,1,2,2
"12",2,2,3,2,3,3,2,3,3,3,3
"13",1,3,2,2,1,1,3,3,3,2,3
"14",2,1,2,3,3,3,3,2,1,2,1
"15",2,1,2,1,1,2,3,1,3,1,2
"16",1,1,1,3,3,1,2,3,2,1,2
"17",3,3,1,2,1,3,2,2,1,1,2
"18",3,2,1,3,3,2,1,2,3,2,3
"19",1,1,3,1,1,2,2,2,1,3,3
"20",3,1,1,2,2,3,3,1,2,2,3
"21",3,2,2,1,3,1,2,1,3,1,1
