"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,5,5,5,1,2,5,2,2,3
"2",5,1,5,1,4,3,2,3,4,4,1
"3",2,1,3,5,2,3,5,3,2,1,2
"4",1,5,5,4,3,5,3,3,1,3,5
"5",4,1,2,3,2,5,2,5,2,4,5
"6",2,2,1,2,4,4,3,5,3,1,1
"7",4,3,2,2,1,3,5,1,4,5,5
"8",4,4,2,4,3,1,3,1,5,1,1
"9",5,2,1,4,3,1,5,4,2,4,3
"10",3,3,4,2,5,5,5,1,2,4,1
"11",3,5,2,3,1,2,5,4,1,2,1
"12",2,5,1,2,2,2,1,4,5,3,4
"13",3,3,5,3,2,1,1,2,1,5,2
"14",4,4,1,1,5,3,3,3,1,5,4
"15",3,5,1,3,4,5,2,3,5,5,3
"16",1,2,5,1,1,2,3,1,3,3,2
"17",4,4,5,2,2,5,4,4,3,1,2
"18",4,1,1,3,5,2,1,2,3,2,2
"19",1,2,3,4,5,2,4,4,5,5,2
"20",1,4,2,2,3,1,1,3,2,4,1
"21",4,2,5,3,3,4,5,2,5,2,4
"22",2,1,4,2,1,4,3,4,1,5,3
"23",4,5,4,5,3,3,4,5,3,5,1
"24",1,4,5,3,4,3,5,5,4,4,4
"25",1,1,2,1,3,5,4,2,4,2,3
"26",3,3,4,1,3,4,1,4,5,1,5
"27",5,5,3,1,2,4,2,1,2,2,3
"28",5,4,4,5,1,2,2,2,3,4,4
"29",3,1,2,5,4,2,4,1,1,3,4
"30",5,3,2,5,5,5,3,4,4,2,4
"31",3,1,4,4,2,1,3,5,4,2,5
"32",5,3,3,1,1,1,4,5,5,3,3
"33",1,3,1,4,1,3,2,2,2,1,4
"34",3,2,3,5,1,5,1,3,5,3,1
"35",5,4,3,4,4,4,1,5,1,3,2
"36",5,2,4,2,4,2,4,3,1,1,5
"37",2,2,3,4,4,4,1,1,3,5,5
"38",2,4,1,5,2,4,4,2,4,4,2
"39",2,5,3,1,5,1,5,2,3,3,5
"40",1,5,4,3,5,3,2,1,4,1,3
