"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,1,4,4,5,2,2,4,5,2
"2",4,1,1,1,2,4,5,3,2,2
"3",2,5,1,2,2,1,4,4,3,5
"4",2,2,3,1,4,2,5,3,5,4
"5",5,1,3,4,3,5,4,5,3,4
"6",4,2,3,5,5,4,4,2,2,3
"7",3,5,2,1,3,5,2,5,1,3
"8",4,2,5,5,2,3,2,5,3,1
"9",3,4,5,2,4,1,5,5,2,3
"10",2,3,2,4,1,4,5,5,5,3
"11",4,3,3,1,5,4,1,5,4,5
"12",1,4,1,4,5,3,3,4,2,1
"13",2,5,5,4,5,4,3,1,3,5
"14",2,1,5,3,4,4,1,4,1,3
"15",5,2,1,2,3,3,2,2,5,5
"16",1,3,4,5,3,1,1,2,5,4
"17",4,5,3,4,1,1,2,1,4,3
"18",1,3,2,2,5,1,1,3,3,2
"19",5,5,4,1,5,3,5,2,3,3
"20",4,4,5,2,1,5,3,3,5,4
"21",1,4,3,3,2,5,5,2,1,5
"22",1,1,2,1,1,3,3,1,4,3
"23",3,3,1,3,5,2,4,1,1,4
"24",5,3,4,3,4,5,2,1,2,1
"25",2,4,5,1,3,2,2,2,1,2
"26",1,2,4,3,1,2,3,5,2,5
"27",5,2,5,3,2,1,4,2,4,2
"28",5,3,3,1,1,1,3,4,1,1
"29",4,1,2,4,4,1,3,3,1,5
"30",5,4,2,5,2,2,1,4,2,4
"31",2,1,2,5,3,2,5,1,3,1
"32",3,5,4,5,1,4,4,3,1,2
"33",1,4,1,5,4,5,2,3,4,4
"34",5,5,1,3,4,2,3,5,4,2
"35",3,2,1,4,1,5,1,2,3,2
"36",3,1,4,2,2,3,1,1,2,4
"37",2,5,3,3,2,3,1,3,5,1
"38",4,3,5,5,3,3,5,4,4,5
"39",3,4,2,2,4,4,4,1,5,1
"40",1,2,4,2,3,5,4,4,4,1
