"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,5,4,4,2,5,5,3,4,2,4,5
"2",3,4,1,5,4,5,2,3,1,1,1,3
"3",3,3,1,1,2,4,2,5,2,5,3,2
"4",2,4,2,2,1,3,1,4,4,1,3,5
"5",3,5,4,2,4,3,1,1,2,5,5,3
"6",2,3,3,2,1,2,4,1,1,1,2,1
"7",4,2,5,3,5,5,1,4,4,2,3,1
"8",4,1,4,1,1,4,3,2,3,1,5,2
"9",3,1,1,4,1,2,5,4,2,4,5,3
"10",5,3,1,3,4,4,5,2,4,1,2,4
"11",4,3,4,4,5,3,5,5,1,3,1,5
"12",1,3,5,1,4,4,2,2,2,3,2,5
"13",3,2,1,4,5,2,1,1,3,2,4,5
"14",5,1,2,2,5,4,3,3,2,4,2,1
"15",5,2,4,2,2,1,2,4,1,3,4,4
"16",3,2,2,5,2,3,4,5,5,2,1,2
"17",1,5,2,1,5,3,3,4,1,2,4,2
"18",1,1,5,3,3,1,5,5,2,1,3,3
"19",4,4,2,3,3,5,4,2,1,4,5,5
"20",5,4,5,1,3,1,4,1,3,2,1,3
"21",1,3,2,5,3,1,1,3,4,3,5,1
"22",5,4,3,4,4,2,3,5,3,1,5,1
"23",3,5,4,2,1,5,5,4,3,3,1,1
"24",5,3,3,4,1,5,2,1,4,5,2,3
"25",5,5,1,3,2,3,2,2,5,3,4,1
"26",4,2,3,1,4,1,5,3,4,5,4,2
"27",4,5,3,1,3,2,1,5,5,4,2,4
"28",2,1,4,4,4,1,2,2,5,3,1,2
"29",4,5,2,5,1,1,3,1,2,2,3,4
"30",4,4,5,5,2,2,1,3,2,4,2,2
"31",1,2,2,2,2,2,3,2,4,5,1,5
"32",3,3,5,2,5,2,4,3,5,1,5,4
"33",2,5,1,3,5,1,4,4,3,5,2,4
"34",5,1,4,5,3,3,3,4,5,5,3,5
"35",2,1,1,1,3,5,4,1,5,3,3,3
"36",2,2,5,4,3,3,4,2,1,5,4,1
"37",1,4,5,3,1,4,3,5,5,4,4,3
"38",2,2,3,5,4,5,2,5,3,4,5,4
"39",1,1,3,3,2,4,1,3,1,2,1,4
"40",1,4,3,5,5,4,5,1,3,4,3,2
