"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,4,2,5,4,3,2,3,1
"2",2,3,5,4,5,3,5,1,5
"3",2,4,1,2,5,2,3,5,4
"4",4,5,5,3,2,5,2,4,4
"5",5,2,3,4,5,1,2,4,3
"6",3,3,2,4,4,5,1,5,5
"7",1,3,5,2,3,2,1,4,2
"8",1,2,2,1,4,1,4,1,2
"9",3,1,5,1,1,3,3,1,3
"10",3,5,2,5,1,1,3,3,5
"11",4,1,1,5,5,5,3,2,3
"12",1,1,4,3,5,4,3,3,5
"13",3,2,4,5,3,2,1,2,4
"14",3,4,4,1,5,5,5,3,2
"15",4,2,4,2,4,4,1,1,1
"16",4,4,3,5,2,4,4,1,4
"17",4,3,2,3,5,3,4,5,1
"18",1,4,4,3,2,1,5,5,3
"19",1,4,3,1,1,4,2,2,5
"20",1,2,1,4,1,3,4,4,4
"21",3,1,3,5,3,1,5,4,1
"22",4,2,4,1,3,2,4,5,5
"23",2,5,1,3,3,5,1,1,3
"24",5,5,1,3,4,3,5,3,5
"25",5,3,3,2,1,5,5,4,3
"26",2,2,5,3,1,1,2,3,1
"27",2,5,3,2,2,2,4,2,1
"28",3,5,3,4,5,2,2,1,2
"29",2,2,2,2,3,5,5,2,4
"30",5,5,2,1,3,4,3,4,1
"31",5,4,4,5,1,3,1,5,2
"32",2,5,5,5,4,4,4,5,3
"33",5,1,5,4,3,4,4,3,2
"34",3,1,1,2,2,4,2,5,2
"35",5,4,5,2,4,1,3,2,4
"36",4,3,1,4,1,2,5,2,2
"37",4,3,1,1,2,1,1,3,3
"38",1,3,4,4,2,5,3,2,1
"39",2,1,3,1,4,3,1,4,4
"40",5,1,2,3,2,2,2,1,5
