"","V1","V2"
"1",12,9
"2",20,7
"3",22,3
"4",8,20
"5",14,1
"6",16,12
"7",13,16
"8",5,18
"9",2,4
"10",11,24
"11",7,2
"12",6,11
"13",10,6
"14",24,10
"15",21,17
"16",9,13
"17",19,14
"18",1,15
"19",3,22
"20",18,23
"21",4,8
"22",15,19
"23",17,5
"24",23,21
