"","V1","V2"
"1",17,1
"2",25,18
"3",12,28
"4",6,14
"5",11,4
"6",24,8
"7",3,26
"8",15,22
"9",5,21
"10",9,11
"11",18,25
"12",26,3
"13",1,17
"14",21,5
"15",2,9
"16",16,16
"17",13,13
"18",19,10
"19",28,12
"20",22,15
"21",7,6
"22",20,20
"23",23,27
"24",10,19
"25",27,23
"26",14,7
"27",8,24
"28",4,2
