"","V1","V2","V3"
"1",3,9,10
"2",10,2,9
"3",2,3,3
"4",7,6,11
"5",6,1,5
"6",9,5,1
"7",1,7,6
"8",11,8,4
"9",4,4,8
"10",8,11,7
"11",5,10,2
