"","V1","V2","V3","V4","V5","V6"
"1",6,7,1,7,1,7
"2",4,1,4,5,10,8
"3",7,2,8,1,2,5
"4",1,5,2,2,7,4
"5",9,3,3,9,5,2
"6",2,4,9,8,4,9
"7",8,6,10,6,9,3
"8",3,9,6,4,3,1
"9",10,8,5,3,6,10
"10",5,10,7,10,8,6
