"","V1","V2","V3"
"1",18,25,12
"2",27,23,7
"3",16,21,5
"4",7,14,11
"5",13,12,8
"6",19,7,19
"7",22,1,10
"8",9,8,20
"9",11,4,2
"10",1,22,18
"11",15,3,15
"12",17,11,28
"13",3,17,25
"14",2,6,6
"15",8,19,9
"16",21,20,24
"17",24,9,4
"18",4,10,13
"19",14,15,22
"20",10,24,27
"21",26,5,26
"22",28,13,17
"23",25,18,14
"24",6,2,23
"25",12,28,16
"26",23,27,21
"27",20,16,1
"28",5,26,3
