"","V1","V2","V3","V4","V5"
"1",19,5,3,18,19
"2",6,8,17,15,21
"3",15,1,10,14,12
"4",7,15,12,6,1
"5",18,4,16,12,2
"6",1,6,14,20,10
"7",13,7,2,3,5
"8",21,18,8,16,6
"9",11,14,7,11,22
"10",9,3,21,5,14
"11",4,17,1,13,15
"12",12,10,22,17,7
"13",17,21,4,7,11
"14",3,20,19,10,4
"15",10,12,5,22,3
"16",5,2,6,8,8
"17",20,13,18,1,9
"18",2,11,9,2,18
"19",8,22,11,19,13
"20",14,19,15,4,20
"21",22,9,13,9,16
"22",16,16,20,21,17
