"","V1","V2"
"1",17,6
"2",15,12
"3",16,17
"4",11,11
"5",3,20
"6",19,2
"7",6,5
"8",20,19
"9",4,8
"10",14,4
"11",8,18
"12",21,9
"13",13,21
"14",9,1
"15",2,3
"16",12,7
"17",18,14
"18",1,13
"19",7,10
"20",10,15
"21",5,16
