"","V1","V2","V3","V4","V5","V6","V7"
"1",7,11,6,13,8,11,1
"2",13,4,8,5,11,5,2
"3",1,10,7,6,6,10,13
"4",11,8,1,11,10,7,12
"5",5,5,9,12,1,4,10
"6",3,7,2,1,3,6,3
"7",9,9,13,9,5,2,4
"8",12,12,10,4,2,9,8
"9",6,6,12,2,12,12,9
"10",10,3,3,8,4,13,6
"11",4,13,4,7,13,3,7
"12",2,1,11,10,9,8,5
"13",8,2,5,3,7,1,11
