"","V1","V2","V3","V4","V5","V6"
"1",12,2,11,7,15,13
"2",14,10,8,2,4,15
"3",5,13,10,8,3,1
"4",3,8,16,5,7,11
"5",1,1,9,12,6,5
"6",13,11,1,6,9,4
"7",15,14,15,10,13,6
"8",2,15,7,3,14,9
"9",4,6,2,9,12,16
"10",11,7,14,13,1,8
"11",10,16,3,11,5,12
"12",6,12,12,16,10,14
"13",8,9,5,14,16,2
"14",16,4,6,15,8,10
"15",7,3,4,4,2,7
"16",9,5,13,1,11,3
