"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,2,1,2,3,2,4,4,1,2
"2",4,2,1,3,1,2,2,2,3,3,3
"3",1,1,1,3,2,4,3,3,1,3,4
"4",4,3,3,1,2,3,1,1,2,2,4
"5",4,4,2,2,4,2,4,4,1,3,2
"6",1,2,2,4,2,3,4,1,3,4,1
"7",4,1,3,3,3,1,4,2,2,1,1
"8",2,1,4,2,1,1,1,1,4,3,2
"9",2,2,3,3,3,2,2,4,4,4,4
"10",3,1,4,4,4,3,1,3,2,4,3
"11",3,4,3,3,1,4,2,2,1,4,1
"12",2,2,2,2,4,4,3,1,2,1,3
"13",4,3,4,4,3,4,3,4,3,2,2
"14",1,2,4,1,4,2,2,2,1,2,1
"15",2,3,1,1,2,1,3,3,2,4,2
"16",1,4,3,1,3,4,4,2,4,3,3
"17",3,4,1,4,4,1,3,1,4,2,4
"18",3,3,4,2,1,2,4,3,3,1,4
"19",1,3,2,4,1,1,1,4,1,1,3
"20",2,4,1,2,3,3,1,3,3,2,1
