"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1,3,1,2,3,1,4,3
"2",4,1,1,2,4,3,2,3,1
"3",1,2,2,4,2,3,4,1,1
"4",1,3,1,3,3,4,3,2,3
"5",2,3,1,4,4,4,1,4,4
"6",1,3,4,2,4,1,4,3,2
"7",2,4,3,1,4,2,3,2,1
"8",1,4,3,3,1,2,2,3,4
"9",2,1,2,2,3,1,2,1,4
"10",3,2,3,1,3,4,4,3,4
"11",2,2,1,1,1,1,2,2,2
"12",4,2,2,4,3,2,3,4,2
"13",3,4,1,2,2,2,4,4,3
"14",2,1,4,3,1,4,3,4,1
"15",4,4,2,2,1,4,1,1,2
"16",4,1,3,4,1,1,4,2,3
"17",3,3,2,3,2,1,1,3,1
"18",3,4,4,4,3,3,2,2,2
"19",3,2,4,3,4,2,1,1,3
"20",4,3,4,1,2,3,3,1,4
