"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,1,3,1,2,5,4,1,1
"2",2,3,2,2,5,2,5,5,1
"3",5,2,1,1,2,3,2,1,3
"4",4,4,3,3,5,3,5,1,4
"5",5,1,2,4,4,3,5,3,5
"6",5,4,1,4,1,2,4,5,4
"7",1,5,4,4,5,1,3,3,4
"8",1,5,3,2,1,3,4,2,5
"9",4,3,5,5,1,5,4,4,3
"10",3,4,3,5,4,1,3,3,1
"11",1,3,2,5,3,1,5,1,3
"12",3,3,2,4,2,5,3,5,2
"13",2,2,5,3,2,1,5,4,5
"14",5,3,4,3,1,5,2,3,1
"15",4,1,4,4,1,1,3,1,2
"16",2,1,4,4,4,4,1,4,1
"17",2,2,3,5,1,2,3,3,4
"18",4,2,3,4,5,5,2,5,3
"19",2,5,5,3,3,4,4,5,4
"20",1,1,4,5,3,3,4,5,2
"21",2,1,2,1,5,1,2,2,4
"22",3,4,5,1,3,1,1,4,3
"23",1,3,5,1,3,4,3,2,2
"24",5,5,3,5,2,4,5,4,2
"25",5,3,5,5,5,2,2,4,4
"26",4,1,2,2,1,3,1,4,2
"27",5,1,5,3,3,5,1,2,4
"28",4,4,4,2,2,4,2,2,5
"29",3,4,5,4,2,2,5,2,1
"30",4,2,1,5,3,2,1,2,1
"31",2,4,1,5,4,3,1,5,5
"32",1,1,1,3,5,3,3,4,3
"33",1,4,4,2,4,5,5,3,3
"34",1,5,1,3,2,1,2,4,1
"35",3,1,4,2,2,2,3,5,5
"36",2,4,1,4,4,5,4,2,2
"37",3,2,1,1,3,4,5,4,4
"38",4,5,4,2,3,3,2,5,1
"39",3,5,1,2,5,4,1,3,2
"40",4,3,1,2,3,1,4,1,5
"41",5,2,3,2,4,1,4,5,2
"42",5,4,2,3,5,4,3,1,1
"43",4,2,5,1,5,3,4,3,1
"44",3,5,2,5,3,5,2,1,4
"45",5,5,4,1,4,2,5,2,3
"46",5,3,3,3,2,1,1,3,3
"47",2,5,5,4,1,3,1,1,3
"48",3,1,1,3,1,4,5,2,3
"49",3,2,4,5,5,4,4,2,5
"50",4,5,2,1,4,5,3,4,5
"51",1,2,5,2,4,2,2,1,2
"52",1,3,3,1,1,4,1,5,4
"53",3,3,3,3,4,2,1,1,5
"54",2,4,2,1,1,2,3,3,2
"55",1,2,2,4,2,5,2,3,5
