"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,2,2,2,1,4,5,3,5,1,3,2
"2",5,2,1,5,3,3,5,3,5,4,1,3
"3",5,3,4,4,5,3,1,1,1,3,5,2
"4",5,5,1,4,3,1,2,4,3,5,4,4
"5",1,2,5,2,1,3,1,1,4,4,4,3
"6",3,3,4,1,1,1,5,4,3,5,1,3
"7",2,1,3,4,3,2,1,2,4,1,1,5
"8",1,4,5,3,5,4,2,4,3,1,2,4
"9",4,3,4,1,3,5,5,5,5,3,4,4
"10",5,1,4,1,4,3,3,4,1,1,3,5
"11",5,4,3,2,2,4,1,5,4,2,1,2
"12",1,2,3,1,4,4,4,2,2,5,2,4
"13",4,2,1,4,4,2,4,5,3,1,2,1
"14",4,1,4,3,1,1,4,3,3,3,5,5
"15",3,4,2,1,4,5,1,1,3,4,3,5
"16",3,1,3,5,3,4,5,1,2,1,5,1
"17",5,3,1,3,1,4,4,4,1,4,4,1
"18",4,4,3,1,5,2,5,3,4,4,5,2
"19",2,5,4,1,2,5,3,2,3,1,5,2
"20",4,2,3,3,2,2,1,5,2,5,5,4
"21",2,5,2,4,4,5,5,4,2,3,1,2
"22",4,5,4,5,2,4,4,1,4,5,2,5
"23",4,2,5,4,1,5,3,1,2,2,1,3
"24",2,2,5,4,5,1,5,2,2,4,3,4
"25",2,3,5,2,3,4,2,3,1,4,5,5
"26",5,3,2,2,1,2,2,2,2,1,2,4
"27",5,4,5,5,4,5,3,5,2,4,4,3
"28",1,5,3,3,3,1,3,1,1,2,1,3
"29",1,3,1,5,2,5,1,3,1,2,3,4
"30",1,4,2,4,2,5,4,3,4,5,5,3
"31",3,1,4,3,5,5,1,3,3,5,2,1
"32",1,1,5,3,2,3,4,5,1,3,2,2
"33",3,3,5,1,4,3,4,2,5,2,1,1
"34",5,1,3,2,2,1,3,1,5,4,3,1
"35",4,4,1,1,3,3,2,2,1,5,1,2
"36",2,4,4,5,1,2,2,3,2,4,2,1
"37",3,5,3,4,1,3,5,5,1,2,3,5
"38",3,3,5,5,2,1,2,5,4,1,4,2
"39",1,3,1,5,5,1,3,1,4,3,2,2
"40",3,1,1,1,1,5,3,4,4,3,2,4
"41",2,1,4,4,3,4,2,4,5,5,3,2
"42",3,5,2,2,5,1,4,3,1,1,3,3
"43",2,4,4,5,4,2,4,4,5,2,5,4
"44",3,1,2,5,4,2,3,2,1,5,4,3
"45",2,4,1,2,2,2,5,1,2,3,4,5
"46",2,1,1,2,5,3,2,5,3,2,5,3
"47",5,2,2,3,5,5,4,2,4,2,4,5
"48",4,4,1,3,4,4,2,1,5,1,4,3
"49",1,2,2,1,3,1,1,4,2,2,4,1
"50",1,3,2,3,2,2,3,5,5,4,1,5
"51",4,2,3,5,5,4,2,4,3,3,1,5
"52",5,5,5,3,3,2,5,2,3,2,3,1
"53",1,5,3,2,5,3,3,5,4,5,3,1
"54",4,5,5,2,4,1,1,3,5,3,2,4
"55",3,5,2,4,1,3,1,2,5,3,5,1
