"","V1","V2"
"1",4,1
"2",4,5
"3",2,3
"4",6,5
"5",1,6
"6",2,1
"7",4,3
"8",6,3
"9",3,6
"10",6,1
"11",1,4
"12",1,2
"13",5,4
"14",5,6
"15",3,2
"16",2,5
"17",3,4
"18",5,2
