"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,4,2,4,6,5,1,2,5,5,6
"2",6,2,2,4,4,1,1,6,3,3,2
"3",2,2,5,6,6,3,3,5,5,4,1
"4",1,1,3,3,2,5,2,2,6,2,3
"5",3,1,3,5,3,1,4,4,1,6,5
"6",1,5,2,2,5,2,5,3,4,6,2
"7",4,6,1,5,1,6,4,4,4,2,1
"8",4,3,4,1,1,2,3,2,1,4,1
"9",5,3,1,2,2,4,5,6,6,5,4
"10",6,5,5,6,2,4,2,3,2,6,3
"11",1,4,6,4,1,3,5,6,3,3,6
"12",2,6,3,1,4,6,2,5,2,4,5
"13",2,3,1,6,5,3,3,1,2,1,4
"14",5,6,4,5,4,2,6,1,6,3,5
"15",6,1,5,1,5,4,4,3,4,2,6
"16",5,4,4,3,6,5,6,5,1,1,3
"17",3,5,6,2,3,1,1,4,5,1,4
"18",3,2,6,3,3,6,6,1,3,5,2
