"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",5,4,2,5,2,6,2,4,6,4
"2",2,2,4,6,1,5,3,3,2,6
"3",1,6,1,2,5,3,2,3,3,5
"4",2,1,5,2,4,2,2,2,6,3
"5",4,2,2,5,6,2,3,6,1,4
"6",2,5,6,5,3,4,1,6,4,2
"7",5,2,1,1,1,4,5,2,4,3
"8",1,4,5,4,6,5,5,1,5,4
"9",3,3,1,6,5,1,4,3,5,1
"10",3,5,2,3,3,6,4,1,1,2
"11",4,5,3,2,4,4,6,6,6,6
"12",6,6,4,3,1,2,3,5,5,2
"13",5,6,5,6,4,3,6,2,2,3
"14",1,1,3,4,2,3,6,5,3,1
"15",6,3,3,4,3,1,1,1,3,6
"16",3,4,6,1,2,1,5,4,1,5
"17",4,3,4,1,6,5,1,4,2,1
"18",6,1,6,3,5,6,4,5,4,5
