"","V1","V2","V3","V4"
"1",12,10,17,14
"2",15,15,19,10
"3",4,9,8,9
"4",13,18,2,2
"5",7,1,15,16
"6",6,16,5,7
"7",9,12,10,3
"8",16,2,6,4
"9",3,17,13,18
"10",2,4,4,13
"11",1,13,16,5
"12",10,14,7,15
"13",17,19,11,12
"14",14,6,9,19
"15",18,8,14,6
"16",11,3,12,8
"17",19,11,3,17
"18",5,5,18,1
"19",8,7,1,11
