"","V1","V2","V3","V4"
"1",3,3,1,2
"2",3,3,2,1
"3",1,1,1,3
"4",1,1,1,2
"5",2,1,2,2
"6",2,3,3,2
"7",3,2,3,3
"8",3,1,3,2
"9",2,3,1,3
"10",3,1,2,1
"11",2,2,2,3
"12",1,2,3,3
"13",3,3,2,3
"14",2,3,3,3
"15",2,2,2,1
"16",3,1,1,2
"17",2,1,1,1
"18",3,3,3,1
"19",1,3,2,1
"20",1,2,1,1
"21",1,1,2,3
"22",3,2,2,2
"23",1,3,1,3
"24",1,2,2,2
"25",1,1,3,1
"26",3,2,3,1
"27",3,2,1,3
"28",2,2,1,2
"29",1,2,3,2
"30",2,1,3,3
"31",1,3,2,2
"32",2,1,3,1
"33",2,3,1,1
