"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,2,1,1,3,3,3,1,2,1
"2",3,1,1,3,3,2,2,2,2,2
"3",3,2,2,1,1,2,3,1,3,2
"4",3,2,1,1,2,1,1,2,3,1
"5",2,1,3,1,3,1,1,2,1,2
"6",2,2,3,3,3,2,3,1,1,3
"7",1,1,2,2,1,2,1,2,3,1
"8",1,3,1,2,3,1,3,1,3,2
"9",2,3,3,1,1,2,3,2,2,1
"10",3,1,2,3,2,3,1,1,1,2
"11",3,1,3,2,3,3,2,1,3,1
"12",1,2,3,2,1,3,2,2,1,3
"13",2,1,1,2,1,1,2,1,2,1
"14",1,1,3,3,2,3,3,2,3,2
"15",3,2,2,2,3,1,3,2,1,3
"16",3,3,1,2,3,2,1,3,1,1
"17",1,2,2,3,3,2,2,3,3,1
"18",1,3,3,2,2,2,1,1,2,2
"19",2,2,1,3,1,3,1,1,3,3
"20",2,1,1,2,2,2,3,3,3,3
"21",3,1,3,1,1,2,1,3,2,3
"22",2,3,3,3,1,1,2,3,3,2
"23",1,2,1,1,1,1,2,3,1,2
"24",2,2,2,2,3,3,1,3,2,2
"25",1,3,1,3,2,2,1,2,1,3
"26",2,1,2,1,2,3,3,3,1,1
"27",3,2,3,3,2,1,3,3,2,1
"28",2,3,2,1,3,3,2,2,3,3
"29",1,3,2,3,1,1,1,3,2,3
"30",3,3,3,1,2,3,2,3,2,3
"31",3,3,1,2,1,3,3,2,1,2
"32",1,1,2,1,2,1,2,1,2,3
"33",2,3,2,3,2,1,2,1,1,1
