"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,2,1,1,3,3,2,2,1,2,3
"2",1,1,2,3,2,1,2,3,1,3,2,1
"3",3,2,1,3,2,3,3,1,3,2,1,3
"4",3,3,1,2,1,1,2,2,2,3,3,3
"5",2,1,3,1,2,2,3,1,2,3,3,1
"6",3,1,2,2,3,1,3,2,3,2,3,1
"7",1,3,3,1,2,1,2,2,3,1,1,2
"8",3,2,3,2,1,3,1,2,1,3,2,1
"9",1,3,2,3,3,2,1,2,2,3,1,3
"10",1,2,1,1,1,1,1,3,2,2,3,2
"11",2,1,3,2,1,2,1,3,3,2,1,3
"12",1,2,3,2,2,2,3,3,1,1,3,3
"13",1,2,2,3,1,2,2,1,3,1,3,1
"14",2,2,3,1,3,1,2,1,3,3,2,3
"15",2,1,1,3,3,1,2,2,1,1,2,3
"16",2,1,1,1,1,2,2,1,1,2,1,2
"17",2,2,1,2,3,3,2,3,2,1,1,1
"18",1,3,2,2,1,3,3,3,3,3,2,2
"19",1,1,3,2,3,3,1,1,2,1,2,2
"20",3,3,3,3,3,3,2,3,2,2,3,2
"21",1,3,1,2,3,2,3,1,1,2,2,1
"22",2,1,1,3,2,3,1,2,3,3,3,2
"23",3,2,2,3,2,1,1,1,1,1,1,2
"24",3,3,1,1,2,2,1,3,3,1,2,1
"25",2,3,3,3,1,1,3,2,2,2,1,1
"26",3,2,2,1,3,2,3,3,1,3,1,2
"27",2,3,2,1,2,3,1,1,1,2,3,3
