"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,2,3,1,2,2,2,1,3
"2",2,2,1,2,2,1,1,2,1
"3",3,3,1,1,1,3,2,2,2
"4",1,2,2,1,1,1,3,2,2
"5",2,3,3,3,1,2,3,2,1
"6",3,1,3,2,1,1,2,1,1
"7",1,3,2,1,1,2,1,1,2
"8",3,1,1,3,3,2,1,1,2
"9",1,3,2,3,3,1,2,3,1
"10",2,1,1,1,2,1,1,3,2
"11",2,3,1,3,2,1,3,1,3
"12",2,2,2,2,1,3,1,3,3
"13",2,2,3,3,3,3,1,3,2
"14",3,1,2,3,2,3,3,2,2
"15",1,1,3,1,2,3,2,3,1
"16",1,2,1,3,1,3,2,1,1
"17",1,1,3,3,2,2,1,2,3
"18",3,3,3,1,3,1,1,2,3
"19",2,1,2,2,3,2,2,2,1
"20",3,2,1,1,3,2,3,3,1
"21",2,1,2,1,3,3,3,1,3
"22",1,2,3,2,3,1,3,1,2
"23",1,1,1,2,1,2,3,3,3
"24",3,3,2,2,2,3,1,1,1
"25",3,3,3,2,2,2,3,3,2
"26",1,3,1,2,3,3,2,2,3
"27",3,2,2,3,1,1,2,3,3
