"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,2,1,3,3,2,1,3,1,1
"2",3,1,2,3,1,2,3,1,3,2
"3",3,3,3,2,3,2,1,3,2,3
"4",2,1,3,2,3,3,3,1,1,2
"5",1,3,1,3,3,1,2,2,3,2
"6",3,3,2,2,1,3,1,2,3,1
"7",2,1,1,1,1,1,3,2,2,1
"8",1,1,3,1,3,2,2,2,1,3
"9",1,2,2,2,2,1,3,3,1,2
"10",1,3,1,2,1,2,2,1,1,1
"11",1,2,2,1,3,3,1,1,2,1
"12",1,2,1,2,1,3,3,3,2,3
"13",3,1,2,2,3,1,2,3,2,1
"14",2,3,3,1,1,3,2,2,2,2
"15",1,1,3,3,2,3,2,3,3,1
"16",2,3,2,3,2,3,3,2,1,3
"17",3,2,3,3,1,1,1,2,1,2
"18",3,3,2,1,2,1,2,1,1,3
"19",3,2,1,3,3,3,2,1,2,3
"20",3,1,1,1,2,3,1,3,1,2
"21",2,3,3,3,2,1,3,1,2,1
"22",2,1,1,2,2,1,1,1,3,3
"23",1,2,3,2,2,2,1,1,3,2
"24",2,3,2,1,3,2,3,3,3,2
"25",1,1,2,3,1,2,1,2,2,3
"26",2,2,3,1,1,1,2,3,3,3
"27",3,2,1,1,2,2,3,2,3,1
