"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,2,1,2,3,3,1,1,2,1
"2",3,3,3,1,1,2,1,2,2,1,1
"3",2,1,3,2,2,2,1,1,1,3,2
"4",1,1,2,2,3,1,3,2,2,3,3
"5",2,3,3,2,3,1,2,3,1,3,1
"6",3,2,1,2,3,1,1,3,3,2,3
"7",3,1,3,1,1,1,2,1,3,2,2
"8",3,3,2,2,1,3,3,2,3,3,2
"9",2,2,1,1,1,1,3,2,1,2,3
"10",1,1,2,1,3,2,1,3,1,1,2
"11",3,1,2,3,2,1,3,2,1,1,1
"12",2,3,1,1,2,2,3,3,3,1,2
"13",2,3,3,3,3,3,1,2,2,2,2
"14",1,2,3,1,2,3,1,2,3,3,3
"15",1,2,3,2,1,1,2,3,2,1,2
"16",1,3,1,2,2,1,1,1,2,2,1
"17",2,2,3,2,3,3,3,1,3,1,1
"18",2,1,1,2,1,3,1,1,2,1,3
"19",3,2,1,3,3,3,2,2,1,1,2
"20",3,1,1,1,2,3,2,3,2,3,1
"21",2,3,2,3,2,1,2,1,3,1,3
"22",1,3,2,3,1,3,2,3,1,2,3
"23",3,3,2,1,3,2,2,1,1,3,3
"24",1,2,1,3,1,2,3,1,2,3,2
"25",1,1,1,3,3,2,2,2,3,2,1
"26",3,1,3,3,2,2,3,3,2,2,3
"27",2,2,2,3,1,2,1,3,3,3,1
