"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,3,1,3,1,2,2,1,2,2,1,2,3,1
"2",2,2,1,1,3,3,2,2,2,1,1,1,1,3
"3",1,2,2,2,3,2,3,1,1,3,2,3,1,1
"4",3,2,1,1,1,3,2,1,3,3,2,2,2,3
"5",1,1,2,1,1,1,1,2,3,3,1,2,1,2
"6",1,1,1,3,3,3,2,3,1,1,2,2,3,2
"7",3,2,3,3,3,1,3,2,3,2,2,1,1,2
"8",1,2,1,1,2,1,3,1,2,1,3,3,2,2
"9",2,3,2,1,3,3,1,2,3,2,3,3,3,1
"10",3,2,3,2,1,2,1,1,1,1,1,1,3,2
"11",2,1,3,1,3,1,2,1,1,2,1,2,2,3
"12",1,1,3,1,2,2,2,3,2,3,3,1,3,2
"13",3,1,1,2,1,2,3,2,1,2,3,1,2,1
"14",2,1,2,2,1,1,3,3,3,1,2,3,3,3
"15",2,3,1,2,2,1,1,2,1,3,2,1,3,3
"16",3,1,1,2,2,2,1,3,2,2,3,3,1,3
"17",2,2,1,3,3,2,1,3,3,3,1,3,2,2
"18",1,3,2,2,2,3,3,3,3,2,1,1,2,3
"19",3,3,2,3,2,1,2,2,1,1,1,3,1,2
"20",1,3,3,2,2,2,2,1,3,1,3,2,1,1
"21",3,3,2,3,3,2,3,1,2,3,3,2,3,3
"22",2,2,2,3,1,1,2,3,2,3,3,1,1,1
"23",1,2,3,3,1,3,1,2,1,2,3,3,2,3
"24",3,3,3,1,3,1,1,3,2,1,2,2,2,1
"25",3,1,3,2,2,3,3,2,2,3,1,3,3,1
"26",2,3,3,1,1,3,3,3,1,2,2,2,1,2
"27",2,1,2,3,2,3,1,1,3,1,2,1,2,1
