"","V1","V2","V3","V4"
"1",6,6,12,9
"2",3,8,11,2
"3",8,11,9,11
"4",11,5,3,10
"5",10,1,10,7
"6",1,4,8,5
"7",5,12,4,6
"8",4,2,6,12
"9",7,3,1,3
"10",2,9,2,8
"11",12,10,7,4
"12",9,7,5,1
