"","V1","V2","V3"
"1",7,3,1
"2",4,1,6
"3",6,6,9
"4",10,2,11
"5",12,10,7
"6",3,8,12
"7",5,12,4
"8",2,9,2
"9",8,11,10
"10",11,5,3
"11",1,4,8
"12",9,7,5
