"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,18,15,29,22,20,9,20,2,4,7
"2",26,12,17,13,28,28,5,9,9,29,11
"3",11,24,4,16,3,24,20,6,4,21,9
"4",1,17,9,5,7,30,12,13,30,15,13
"5",27,26,5,25,16,3,13,12,15,23,28
"6",22,3,14,28,13,22,8,3,28,20,19
"7",25,20,23,26,8,29,28,23,12,10,17
"8",14,5,25,23,26,13,26,14,7,24,2
"9",12,23,20,4,20,23,7,28,11,25,27
"10",20,30,26,1,4,11,10,17,6,16,20
"11",3,29,12,18,24,17,27,4,19,27,18
"12",23,8,13,7,10,4,17,25,1,28,14
"13",21,28,29,22,17,26,16,11,22,5,5
"14",16,22,18,27,29,5,21,29,29,17,12
"15",15,21,24,8,11,18,1,1,17,12,1
"16",18,15,2,20,6,9,6,22,24,26,4
"17",8,13,21,30,1,15,18,16,20,30,29
"18",30,16,27,19,21,8,22,5,3,14,24
"19",7,27,8,12,14,7,24,27,10,11,3
"20",24,25,10,11,25,14,3,21,27,7,23
"21",28,10,6,2,19,19,29,18,21,19,6
"22",6,9,7,24,9,10,4,8,8,8,21
"23",10,6,3,21,27,27,15,26,18,13,25
"24",2,1,30,15,18,1,2,19,14,18,15
"25",19,14,1,6,30,12,19,2,13,1,16
"26",13,19,16,14,5,2,30,10,23,3,26
"27",5,11,28,10,12,21,23,24,26,22,22
"28",9,7,22,3,23,6,14,7,25,9,8
"29",29,4,19,17,2,16,11,30,16,2,10
"30",17,2,11,9,15,25,25,15,5,6,30
