"","V1","V2","V3"
"1",4,19,3
"2",19,1,23
"3",12,15,1
"4",17,10,17
"5",15,9,5
"6",13,4,19
"7",27,27,12
"8",9,16,20
"9",23,30,18
"10",3,2,8
"11",14,21,14
"12",11,24,28
"13",8,29,6
"14",1,22,16
"15",7,6,29
"16",20,17,10
"17",6,13,13
"18",22,5,2
"19",5,26,22
"20",24,14,21
"21",10,7,11
"22",29,20,24
"23",25,23,4
"24",21,18,30
"25",2,11,25
"26",28,3,15
"27",18,25,9
"28",16,28,26
"29",26,8,27
"30",30,12,7
