"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",19,15,5,18,20,6,1,16,1,12,25,1,7
"2",17,18,10,30,3,20,12,25,8,27,29,17,26
"3",2,27,2,25,13,22,25,11,14,18,24,3,19
"4",24,26,29,11,26,24,4,26,11,15,13,8,22
"5",29,13,16,16,19,29,24,29,17,6,26,28,24
"6",16,23,4,6,29,30,11,2,20,21,17,11,10
"7",13,9,14,1,21,1,16,14,30,24,30,13,23
"8",30,30,23,21,10,15,15,1,3,1,18,14,18
"9",22,6,26,26,11,2,23,24,6,17,7,12,11
"10",11,24,27,27,14,4,7,17,22,5,22,21,27
"11",20,7,28,9,12,23,18,5,13,29,23,26,6
"12",10,10,19,2,6,26,10,21,7,3,20,5,13
"13",7,3,9,23,24,17,19,28,21,9,21,9,4
"14",14,11,13,29,27,9,27,4,10,4,14,25,8
"15",3,19,25,24,22,25,14,13,29,11,9,30,12
"16",18,1,24,7,16,11,30,12,19,8,10,2,25
"17",9,16,21,20,30,14,20,20,16,30,1,6,30
"18",5,17,6,10,2,3,17,6,12,7,4,10,21
"19",23,8,1,12,15,21,13,19,28,2,6,18,2
"20",26,20,8,3,23,18,21,10,5,13,8,23,28
"21",21,29,7,14,25,5,28,22,25,28,19,19,15
"22",1,21,18,8,17,7,9,30,9,25,11,15,1
"23",6,14,30,5,1,16,26,27,24,20,16,24,17
"24",4,4,22,13,28,13,5,9,4,19,27,22,16
"25",25,22,20,15,4,10,22,8,27,14,28,7,3
"26",15,28,12,4,9,12,3,23,18,10,2,27,9
"27",12,25,15,19,7,28,29,15,2,23,5,20,5
"28",27,2,3,22,5,8,8,18,15,22,15,29,20
"29",8,5,11,17,8,27,2,3,26,16,12,16,29
"30",28,12,17,28,18,19,6,7,23,26,3,4,14
