"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",5,2,2,1,3,5,5,5,3,2
"2",1,1,2,4,5,1,4,3,3,2
"3",1,4,5,1,2,2,3,4,3,3
"4",4,4,3,2,1,3,4,5,1,5
"5",1,4,5,4,5,3,2,2,2,5
"6",2,1,3,3,2,1,3,2,1,4
"7",1,4,1,2,3,4,5,1,2,3
"8",3,4,5,5,4,4,4,1,4,2
"9",2,2,4,5,4,5,1,3,1,3
"10",5,3,4,3,4,1,5,4,1,4
"11",3,4,2,3,5,5,1,4,5,1
"12",2,3,4,1,3,1,2,1,5,2
"13",2,3,2,5,2,2,5,2,5,5
"14",5,2,1,2,4,2,3,2,5,3
"15",5,4,4,2,1,2,1,2,3,2
"16",4,5,2,4,4,4,2,2,1,2
"17",2,5,3,2,5,3,5,4,4,3
"18",4,5,1,3,2,1,4,3,4,1
"19",3,1,1,4,3,5,4,4,2,5
"20",1,3,1,3,2,3,1,5,1,2
"21",2,5,4,5,3,2,3,5,2,1
"22",3,5,4,3,1,5,5,1,3,4
"23",2,1,1,1,1,4,2,3,4,4
"24",3,5,2,1,3,1,1,3,2,5
"25",1,2,4,2,4,4,4,5,5,4
"26",5,5,3,5,2,4,2,4,5,4
"27",1,3,3,4,1,5,3,2,4,1
"28",3,2,5,4,1,1,1,5,4,3
"29",3,2,3,1,5,2,4,1,1,1
"30",4,1,3,3,4,3,1,1,4,5
"31",4,1,5,2,2,4,2,4,2,1
"32",5,2,2,5,1,3,3,1,2,3
"33",4,1,5,4,3,3,5,3,5,1
"34",4,3,1,5,5,2,2,5,3,4
"35",5,3,5,1,5,5,3,3,3,5
