"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,5,5,1,4,2,1,3
"2",4,4,1,4,2,4,1,2
"3",1,5,4,5,4,4,3,2
"4",1,3,2,1,5,3,3,2
"5",5,2,4,3,1,4,1,5
"6",3,2,4,4,5,1,5,3
"7",2,4,4,1,2,1,2,4
"8",2,5,3,3,5,3,2,5
"9",5,2,2,4,4,5,4,1
"10",1,1,5,4,4,2,3,5
"11",5,5,4,4,2,3,5,4
"12",4,3,1,2,4,2,5,5
"13",4,1,2,2,1,1,3,4
"14",3,1,2,5,3,3,5,2
"15",1,3,3,4,2,1,1,1
"16",2,4,1,3,4,1,4,1
"17",2,1,5,4,2,5,2,3
"18",5,1,3,1,2,2,4,2
"19",4,4,5,2,5,5,4,4
"20",1,2,1,2,3,2,1,3
"21",2,2,5,1,3,4,5,1
"22",3,5,2,2,1,5,2,1
"23",2,3,3,5,4,5,1,4
"24",2,2,1,5,1,3,4,4
"25",5,5,1,1,3,4,3,3
"26",4,5,3,5,3,1,4,5
"27",3,4,3,3,1,2,5,2
"28",5,3,5,3,3,1,2,2
"29",1,3,4,2,1,4,4,3
"30",4,3,5,5,1,3,3,1
"31",3,1,1,3,5,4,2,4
"32",4,1,4,2,5,3,1,1
"33",5,4,2,5,5,2,2,3
"34",3,2,3,1,3,5,3,5
"35",1,4,2,3,2,5,5,5
