"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",5,2,4,4,1,3,3,2,1,5,2,4
"2",5,4,2,2,2,5,2,1,4,4,3,1
"3",3,3,5,1,2,2,1,3,3,5,5,5
"4",5,3,5,5,3,5,3,5,3,1,5,2
"5",1,1,2,3,3,1,2,2,3,4,1,5
"6",5,4,5,2,4,3,5,5,2,3,1,4
"7",2,3,5,3,3,4,5,1,5,5,2,2
"8",3,1,5,4,2,5,4,4,4,2,1,3
"9",4,1,3,1,4,3,3,1,4,1,2,5
"10",1,4,1,4,4,3,1,5,4,5,4,2
"11",2,3,2,4,1,2,4,4,1,4,5,1
"12",1,5,4,2,1,5,3,3,2,2,2,2
"13",2,2,3,4,2,4,1,1,2,1,4,4
"14",4,5,1,5,3,4,3,4,3,5,1,4
"15",3,5,2,4,5,3,5,2,3,1,2,1
"16",4,1,3,5,2,1,5,1,2,3,4,2
"17",5,5,3,1,4,1,4,3,4,5,4,2
"18",1,4,3,5,5,5,4,3,1,3,3,5
"19",1,2,5,2,5,2,3,2,3,2,4,1
"20",1,4,4,3,3,1,5,4,4,1,5,4
"21",2,1,2,5,4,3,2,3,5,2,5,3
"22",3,2,1,2,4,5,5,2,2,5,5,3
"23",2,5,5,5,1,2,2,2,4,3,3,4
"24",5,3,1,3,1,4,4,2,5,2,4,5
"25",3,3,4,5,4,1,1,3,2,4,1,1
"26",3,5,2,2,2,3,2,5,1,2,4,5
"27",3,2,1,2,2,1,3,5,5,3,2,1
"28",1,1,3,1,1,4,5,5,3,4,3,3
"29",4,4,3,3,1,2,1,3,5,1,1,2
"30",4,1,4,1,3,4,1,4,1,3,3,1
"31",5,2,1,3,5,1,2,4,2,1,3,3
"32",2,4,1,1,3,2,4,1,1,2,1,3
"33",4,2,4,4,5,2,4,5,5,4,3,5
"34",2,3,2,1,5,5,1,4,5,3,2,4
"35",4,5,4,3,5,4,2,1,1,4,5,3
