"","V1","V2","V3","V4","V5"
"1",4,9,7,15,13
"2",13,4,1,14,6
"3",11,2,11,7,12
"4",3,3,14,2,3
"5",14,8,6,5,1
"6",9,7,15,12,10
"7",7,15,10,13,2
"8",1,6,9,9,5
"9",5,1,5,11,8
"10",2,14,2,6,11
"11",10,11,3,8,4
"12",8,5,4,3,14
"13",15,12,13,10,15
"14",12,13,8,1,9
"15",6,10,12,4,7
