"","V1","V2","V3"
"1",14,18,12
"2",23,9,11
"3",22,28,21
"4",11,11,15
"5",10,21,7
"6",20,19,16
"7",25,2,8
"8",9,1,20
"9",17,15,19
"10",18,23,1
"11",29,6,18
"12",1,10,26
"13",3,4,13
"14",2,27,5
"15",28,17,3
"16",16,29,10
"17",7,8,2
"18",12,26,25
"19",8,16,29
"20",24,22,27
"21",15,7,23
"22",5,14,9
"23",27,25,14
"24",6,24,17
"25",19,3,28
"26",26,13,24
"27",21,12,6
"28",13,5,4
"29",4,20,22
