"","V1","V2","V3","V4","V5","V6"
"1",4,13,8,10,10,14
"2",6,15,11,5,14,3
"3",10,16,5,14,4,12
"4",8,7,9,15,9,5
"5",7,8,1,6,3,16
"6",5,3,12,11,2,9
"7",9,9,13,2,12,11
"8",12,14,16,8,7,7
"9",13,2,15,16,15,15
"10",11,4,4,9,11,2
"11",3,1,3,3,8,6
"12",14,12,7,1,1,4
"13",2,10,14,13,5,1
"14",15,5,10,4,6,13
"15",1,6,6,7,16,10
"16",16,11,2,12,13,8
