"","V1","V2","V3","V4","V5","V6"
"1",6,2,6,9,3,3
"2",10,3,9,8,11,7
"3",5,9,1,7,10,1
"4",1,4,11,3,5,2
"5",2,6,3,10,7,6
"6",4,1,5,2,9,9
"7",3,8,8,6,2,8
"8",11,10,4,1,1,5
"9",9,5,2,5,4,10
"10",8,7,7,4,8,4
"11",7,11,10,11,6,11
