"","V1","V2","V3","V4","V5"
"1",10,9,3,6,7
"2",5,10,10,5,3
"3",2,6,2,2,1
"4",7,7,7,3,9
"5",6,1,1,9,10
"6",1,4,9,7,8
"7",3,8,6,10,5
"8",8,5,5,8,2
"9",9,2,8,1,4
"10",4,3,4,4,6
