"","V1","V2","V3"
"1",15,2,15
"2",2,19,3
"3",17,5,2
"4",14,10,4
"5",8,14,1
"6",18,18,18
"7",10,17,6
"8",11,3,9
"9",3,4,19
"10",20,13,14
"11",12,11,20
"12",4,12,8
"13",6,1,5
"14",9,8,17
"15",19,7,7
"16",5,16,16
"17",7,6,13
"18",1,9,11
"19",13,20,12
"20",16,15,10
