"","V1","V2","V3"
"1",10,17,11
"2",6,8,3
"3",11,11,6
"4",2,16,5
"5",4,3,7
"6",13,1,4
"7",17,13,2
"8",8,14,9
"9",14,15,16
"10",3,10,17
"11",5,12,13
"12",12,7,14
"13",1,6,10
"14",7,2,15
"15",9,5,1
"16",16,4,12
"17",15,9,8
