"","V1","V2","V3"
"1",10,4,8
"2",7,1,3
"3",2,2,9
"4",4,10,7
"5",5,3,5
"6",1,7,4
"7",6,8,10
"8",8,6,6
"9",3,5,1
"10",9,9,2
