"","V1","V2","V3","V4"
"1",7,23,11,17
"2",8,4,5,3
"3",12,12,22,1
"4",6,13,16,7
"5",24,10,19,16
"6",5,7,24,18
"7",4,16,7,9
"8",18,8,12,5
"9",20,1,21,8
"10",23,18,9,2
"11",17,20,23,11
"12",2,11,2,22
"13",10,9,10,10
"14",22,6,3,12
"15",13,5,17,20
"16",19,14,6,19
"17",3,2,13,14
"18",11,19,4,15
"19",9,17,20,23
"20",16,3,8,24
"21",1,21,18,4
"22",21,22,14,21
"23",15,15,15,13
"24",14,24,1,6
