"","V1","V2"
"1",1,11
"2",18,8
"3",12,10
"4",4,7
"5",16,2
"6",17,15
"7",7,9
"8",5,13
"9",6,1
"10",8,16
"11",3,17
"12",15,12
"13",11,3
"14",2,4
"15",14,6
"16",13,18
"17",9,5
"18",10,14
