"","V1","V2"
"1",11,4
"2",4,12
"3",10,18
"4",6,6
"5",3,3
"6",21,14
"7",2,17
"8",18,11
"9",1,8
"10",14,21
"11",8,1
"12",20,5
"13",13,9
"14",9,10
"15",5,20
"16",7,15
"17",15,7
"18",12,13
"19",19,19
"20",17,2
"21",16,16
