"","V1","V2","V3","V4"
"1",9,1,3,3
"2",17,13,2,19
"3",2,3,18,7
"4",18,18,15,9
"5",15,9,17,13
"6",19,6,8,5
"7",16,2,11,15
"8",1,10,5,16
"9",5,7,1,10
"10",13,8,13,1
"11",6,5,14,18
"12",8,19,7,14
"13",11,16,19,17
"14",14,15,4,6
"15",7,12,16,4
"16",10,11,10,8
"17",4,14,12,12
"18",3,17,9,2
"19",12,4,6,11
