"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",8,3,12,3,17,17,16,6,19,5,14,14,5
"2",13,19,9,14,16,13,9,18,20,16,3,18,7
"3",18,21,8,15,1,18,22,5,11,9,11,22,16
"4",10,13,18,20,8,15,3,10,14,1,22,21,9
"5",1,15,2,8,11,22,4,2,18,13,9,3,8
"6",15,4,1,7,2,12,17,21,10,2,1,5,10
"7",16,14,17,5,9,2,18,20,17,14,13,16,18
"8",17,9,16,17,10,21,13,16,6,7,8,9,4
"9",14,18,19,10,15,11,11,4,3,6,18,4,19
"10",5,17,5,18,6,6,15,11,21,4,6,10,20
"11",9,10,11,4,7,14,7,7,8,18,5,8,17
"12",21,12,6,2,18,7,5,13,4,3,10,17,13
"13",4,16,14,21,19,16,21,22,1,20,12,7,12
"14",12,7,3,19,3,3,10,3,2,17,15,15,6
"15",6,8,4,9,20,20,14,15,9,15,21,20,21
"16",20,11,7,13,13,8,19,9,15,19,20,6,3
"17",2,2,20,12,12,5,20,8,5,12,4,19,11
"18",3,20,13,6,4,9,1,17,7,10,19,13,2
"19",22,1,21,11,5,19,8,14,22,21,17,11,14
"20",11,22,22,1,22,1,12,12,12,22,7,1,1
"21",19,6,15,22,21,10,2,1,16,11,2,12,22
"22",7,5,10,16,14,4,6,19,13,8,16,2,15
