"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,17,9,13,9,2,3,12,11,14,12,3,3
"2",18,13,2,5,13,9,7,18,15,10,3,4,9
"3",5,10,10,15,4,17,13,17,17,15,2,13,15
"4",16,8,7,7,5,11,5,8,5,16,14,16,11
"5",20,1,11,9,10,12,20,19,18,2,13,18,2
"6",14,12,6,12,17,18,15,5,14,8,15,11,4
"7",12,11,13,1,1,1,1,1,1,9,1,12,1
"8",6,9,18,4,16,6,16,15,9,17,9,15,5
"9",15,19,15,10,20,20,11,20,2,18,11,1,13
"10",9,15,14,18,19,8,4,9,16,4,8,17,12
"11",19,14,19,14,8,5,12,2,10,11,18,19,16
"12",7,18,5,3,11,19,6,14,7,3,19,14,18
"13",17,7,8,16,15,3,19,13,4,6,6,7,17
"14",2,16,16,8,7,14,17,6,6,5,4,8,10
"15",1,6,12,2,18,10,10,7,19,13,17,6,19
"16",10,5,17,17,2,13,8,16,8,7,16,5,6
"17",4,2,3,19,14,16,9,3,3,12,7,20,7
"18",8,4,4,6,3,4,14,4,13,1,10,2,14
"19",11,20,1,20,6,7,18,11,20,19,20,9,8
"20",13,3,20,11,12,15,2,10,12,20,5,10,20
