"","V1","V2","V3"
"1",6,2,8
"2",2,19,11
"3",3,4,19
"4",10,14,20
"5",5,10,16
"6",20,13,13
"7",4,15,3
"8",11,5,12
"9",13,8,17
"10",12,20,5
"11",1,9,6
"12",9,12,9
"13",8,6,2
"14",15,1,15
"15",19,3,4
"16",14,16,7
"17",16,11,1
"18",17,7,10
"19",7,17,14
"20",18,18,18
