"","V1","V2","V3","V4"
"1",19,17,9,16
"2",20,2,14,9
"3",1,9,1,15
"4",6,12,8,10
"5",17,13,20,13
"6",7,1,7,17
"7",2,18,11,6
"8",15,20,17,3
"9",3,7,16,11
"10",16,6,4,20
"11",12,8,10,4
"12",11,11,15,18
"13",5,16,18,19
"14",8,14,13,1
"15",13,15,2,8
"16",10,19,5,12
"17",14,4,12,14
"18",9,5,19,7
"19",4,3,3,2
"20",18,10,6,5
