"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,5,1,1,2,1,3,4,4,2,2
"2",5,3,4,5,3,2,1,2,5,3,5,1
"3",2,5,1,3,2,1,3,4,4,2,4,1
"4",5,5,2,2,5,3,2,2,3,5,1,2
"5",5,3,2,1,2,1,4,5,2,3,2,4
"6",2,3,5,5,2,5,3,2,2,5,4,4
"7",2,3,1,4,5,2,1,3,2,1,2,4
"8",4,2,2,4,3,5,3,4,5,4,1,5
"9",5,5,5,4,3,2,5,3,2,2,3,5
"10",4,2,3,3,1,1,2,1,3,1,4,5
"11",2,1,3,2,2,3,5,2,5,1,1,3
"12",4,5,3,2,2,4,1,5,1,4,5,3
"13",1,5,3,5,4,1,4,1,4,4,2,3
"14",3,4,1,3,1,4,5,1,5,5,3,4
"15",4,3,4,1,4,5,5,3,4,1,4,2
"16",1,1,4,2,3,1,2,4,1,5,3,3
"17",3,2,3,4,5,2,5,5,3,5,4,1
"18",2,4,4,3,4,5,1,5,3,3,1,5
"19",3,2,1,1,4,3,4,2,1,4,5,5
"20",1,1,2,4,1,4,4,3,3,3,5,2
"21",4,1,5,3,5,4,3,1,1,3,2,1
"22",5,1,1,5,4,4,2,5,4,2,3,3
"23",3,4,4,5,1,3,4,4,1,1,1,2
"24",1,4,2,1,3,5,2,1,2,2,3,1
"25",1,4,5,2,5,3,3,4,5,2,5,4
