"","V1","V2","V3","V4","V5"
"1",15,1,12,5,8
"2",2,2,14,12,13
"3",9,16,1,11,9
"4",17,12,4,4,3
"5",14,6,5,13,17
"6",3,7,9,8,1
"7",13,15,13,14,2
"8",11,3,7,18,5
"9",8,5,18,10,4
"10",7,4,2,3,15
"11",5,17,15,2,6
"12",1,13,6,6,11
"13",12,8,10,1,12
"14",10,11,17,7,18
"15",18,9,16,16,10
"16",16,18,8,9,14
"17",4,10,3,15,7
"18",6,14,11,17,16
